id,text,true_label,predicted_label
915,"Hallo Freunde ""Absurdistan"" hat mich wieder. Gerade mit `nem Geschenk für Murksel aus PL zurück. Ein Kopftuch für die Zweitfrau des Sultans😜",False,False
344,@Macbeth0815 @Grals_Hueter @DasNoch @wiederDaIchBin @Nightmanager6 @dtpmaker @MiriamOzen @VonSchwer @MatthiasFux @bazonline Strafantrag stellen. Wir wollen das. Suchen aber noch Anwälte und Menschen die diese Klage unterstützen.,False,False
856822154356209,Laber keine scheiße dummes Kind. Wo waren die Ossis Flüchtlinge?  Wasser im Kopf?,False,True
855,"@FAZ_NET Wir als Integrationsunwillige Gesellschaft sind natürlich der Hemmschuh ! Meine Güte, für solch eine BEAMTEN-und JOURNALIENBANDE bezahlt man auch noch immer schön weiter! Ich gebe euch mal einen Tip ! Noch nichtmal die TÜRKEN sind INTEGRIERT, WEIL SIE ES NICHT WOLLEN !KAPIERT??",False,False
1007209809317442,Und der Einmarsch in Afghanistan war nicht im Eigeninteresse oder was? So ein Vollpfosten.,False,True
885330768172014,"Was für Werte, Normen und Gesetze sollen denn noch abgeschafft werden?

Spinnen die jetzt völlig da oben?

Kommt als nächste Revolution die Erlaubnis zum tragen der Burka in Amtsstuben und ein Alkoholverbot für alle damit sich keiner ausgegrenzt fühlt?



Sind wir noch deutsche Bundesbürger oder nur noch die lästigen Ureinwohner?



Ich kotz gleich.",False,False
946369335401490,"Da stellt man sich doch die Frage ,wie konnten die die Schlepper Bezahlen um nach Deutschland zu kommen ? Das Geld dafür kann doch nur durch Straftaten beschafft worden sein und wird es nicht so kommen das diese Bandenmäßig hier weiter machen um an das Geld anderer zu kommen ?",False,False
1044362922268797,Nichts neues...gehört ja schon zum guten Ton solche anzeigen...versucht der pädophile Beck doch auch ständig....,True,False
1007225742649182,Schwachsinn.....man kann Probleme auch herbeireden. Tonnenweise TNT auf dieses Drecksland und das Problem ist erledigt....aber wir quatschen ja nur.,False,False
1010211629017260,"Nach was sieht das aus ???

Einreise von Flüchtlingen ?

In meinen Augen ist es eher ein Eroberungsfeldzug u ähnelt der Besetzung von ""Neuland"" !!!

Durch eine rosarote Brille sieht es wahrscheinlich anders aus !??

Bei diesen Massen stellt sich für mich nur eine Frage

""Wann sind wir Ausländer im eigenen Land""

wobei die Betonung auf ""wann"" liegt !!!

Versteht keiner das ""Großziel"" der Islamisten ???

Die reichen arabischen Staaten unterstützen die Terrorgruppen , um die Länder zu destabilisieren !!!

Während sie Mrd in Mekka für klimatisierte Unterkünfte ausgeben, unterstützen Sie die Bevölkerung der Kriegsgebiete nicht mit einem $.
Nehmen nicht einen Flüchtling auf !
Das ist alles Absicht !

Die Flüchtlinge werden absichtlich nach Europa abgedrängt , um ""Neuland"" zu erobern !!!

In Deutschland will man dagegen 300 neue Gebetshäuser bauen !

Nach was sieht das aus ?????

Das ist eine groß angelegte ""Stille Übernahme"" Europas als Endziel !!!

Warum wollen unsere Politiker das nicht einsehen ???

Mit jedem Tag , den wir länger warten , wird die Situation immer schlimmer!!!

Die Anzahl der Einwanderer steigt täglich, bis wir sie überhaupt nicht mehr händeln können , was sich täglich mehr abzeichnet !!!

Sollten unseren Politikern jemals die Augen aufgehen , ist es längst zu spät !!!

Wie will man Millionen Menschen wieder ausweisen / abschieben ???

Die Sicherheitskräfte sind bei der Einreise schon lange überfordert!!!

Die sitzen in der Wüste u lachen sich tot über die Naivität der Europäer !!!",False,False
1096079920430430,"Invasion der ""schutzsuchenden"" Plagen",False,False
856753327696425,Die haben gedacht wenn sie den Kopf abschlagen ist Schluss haben sie sich ganz schön geirrt...,False,False
734,@KokoLores100 Die deutsche Lügenpresse und Nazi Medien sind nur noch zum kotzen 🤢 schlimmer als Göbbels eben alle samt Vasallen Merkels!!,False,False
311,@TerpentinSusi Heiko Maas hat das Buch - genau wie seine aktuellen Tweets - nicht einmal selbst verfasst. Der Schriftsteller Michael Ebmeyer stand ihm mit seinem schmalzigen Stil zur Seite.,False,False
826,"@SchaarSevi @Ofenschlampe Ich nenne solche Kaliber Bessermenschen. Die bezeichnen dich als Mörder,  wenn du eine Fruchtfliege killst, haben aber selbst x-fach abgetrieben. |LBR| #Doppelmoral |LBR| #Narzissmus",False,False
1055424157829340,"das volk muß geschlossen auf die straße, grenzen dicht und bewachen. wenn dieser invasion nicht bald einhalt geboten wird.....dann droht uns ein echter krieg.",False,False
694,"Ich warte nur noch drauf, dass die Grünen ihre V-Waffe ""Claudia"" zum Einsatz bringen und der Bayer ohne Eier Frauenbeauftragter wird 😂😂😂",False,False
882680641770360,"Was nehr sorgen machen sollte ist volgende citaat:  ""Am 14. Februar 2014 war dort ein libyscher Flüchtling gestorben. Er litt an einer Infektion, die trotz zweier Klinikaufenthalte unerkannt geblieben war. Am Ende kostete ihn eine Lungenembolie das Leben."" welcher infection? Was schleppen die noch mehr ins land auser streit und angst??",False,False
295,@MiriamOzen Wie verkommen müssen erst die sein die dieses Gesicht gewählt haben....,False,False
444,@Hartes_Geld Irgendwie beruhigend das es woanders noch schwachsinnigere Politik gibt als bei den deutschen...,False,False
946629355375488,"wenn die dich Nazi schimpfen dann nenn die doch beim namen, Sozialschmarotzer und rassistische Terroristen. was anderes sind die nämlich nicht. Wenn die ein Heimatgefühl hätten wären die da geblieben.",False,False
688,@N24 Dank der Islamisierung unserer Heimat!,False,False
1134122189959536,Also  EINEN bestimmt... und das sehr gut. Kriecht siexihm doch ständig in den Arsch,False,False
855028371202254,hau hab mit legida sind doch alles nasis,False,False
925344500837307,"Die Grünen sind zumindest aus Inzucht entstanden, das wird immer deutlicher.",True,True
857595754278849,Islam hat Gewaltproblem,False,False
430,"@1vanAckeren @petertauber @MarcusWeinberg @CDU Wenn Tauber lebensmüde ist, sollte er bei mir klingeln!!! 😬",False,False
856873377684420,Lutzi wird eh bald im Bau sein dort wo er hingehört die alte koksnase,False,False
977073448997745,"Ich verstehe bald gar nichts mehr .. Obwohl die ""Flüchtlinge"" in den östlichen Ländern ""menschenunwürdig"" behandelt werden, sollen sie in diese Länder ? Die bleiben doch sowieso nicht dort, s. Ungarn. Sie bestimmen doch inzwischen selbst, wo sie hin wollen, da braucht sich die Politik nicht den Kopf über ""Quoten"" zu zerbrechen.",False,False
993916503980106,"Na da können wir ja froh sein.??

IM Erika sagt: Es wird keinen Flüchtlingssoli geben. 

Sie sagte auch irgendwann mal: Es wird keine Maut geben.

Ebenso sagte sie : Wir schaffen das.

Und, wer kann sich noch an den Satz aus der Neujahrsansprache erinnern? Er lautete: Folgen Sie denen nicht!

Frau Merkel, wieso sollten wir Ihnen ausgerechnet jetzt glauben, wo doch Ihre anderen Versprechen ebenso nur Schall und Rauch waren?

Die deutsche Bevölkerung ist nicht so ungebildet wie all die Ärzte, Ingenieure und Architekten, welche laut einer Studie den Bildungsstand eines Viertklässlers haben.

Wenn Sie allerdings mit diesen uneingeschränkten und unkontrollierten Flüchtlingszustrom weiter machen, dann wird die Bevölkerung Deutschlands genau so dumm sein, wie Sie es sich wünschen. Denn nur dumme Wähler sind gute Wähler - Für Sie!

Deshalb noch einmal eine dringende Bitte an Sie: Treten Sie endlich zurück, denn Sie sind nicht länger unsere Bundeskanzlerin!

http://www.gmx.net/magazine/politik/fluechtlingskrise-in-europa/steuererhoehungen-rahmen-fluechtlingskrise-30988140",False,False
952,@JoeyGerlach @Renft1964 Werden wir und müssen wir NICHT! Es sind zu 99% nur Sozialtouristen (auf gut Deutsch: Schmarotzer) und zigtausende Kriminelle/Terroristen darunter! Das ist bewiesen!,False,False
576,@ilsegott Ich möchte ihn mal..für ne kurze Zeit....aber dieser Bayer ist wirklich ein Waschlappen,False,False
1700,Jeder Spieler von Paderborn sieht aus wie ein nazischwein,True,False
977094928995597,"Sabine Maier Hallo Frau Maier, ich geben ihnen in allem Recht. Ich wollte nur daraufhinweisen, dass die Ideen vieler Grünen die Flüchtlinge in den Osten zu verschieben (Aussagen wie der Osten ist zu weis/hat viel Platz) und damit ihr Flüchtlingsproblem damit verkleinern wollen nicht aufgehen wird. Die Ballungsgebiete sind das Ziel der Einwanderer. Die Aussagen sind nur den Grünen Wählern geschuldet, die natürlich ebenfall keinen ""Flüchtling"" als Nachbarn haben wollen. Für mich klar, die Völkerwanderung muß gestoppt werden.",False,False
886082511430173,....die Hosen tragen jetzt  die Asylanten,False,False
1096086830429739,machen aber mit! Noch bescheuerter! Lassen sich erst von Schleppern verarschen und dann von Aktivisten!,False,False
204,"@Die_Gruenen @GoeringEckardt Die gesamte deutschfeindliche Asyl-Politik der Altparteien, provoziert einen Bürgerkrieg! Die Grünen werden als erste vernichtet werden!",False,False
882678058437285,"Hier ist immernoch ein Mendch gestorben. Ich würde mir lieber Sorgen um den Täter machen. Vielleicht ist der ja aus absurden Gründen, wie religiösenr Verwirrung, straffrei zu stellen..?",False,False
1035113529860403,"Ich komme aus Kiel , und würde alles geben damit der Westen ( die ignoranten ) endlich mal den arsch und ihren Verstand benutzen würden ???? Das macht mich so wütend zu sehen das hier alle so tun als wäre alles okay und es ginge sie nichts an echt widerlich ??",False,False
1096011473770608,"Deshalb sind das in meinen Augen auch Asylforderer und Invasoren.
Es würde mir im Leben nicht einfallen, solche obskuren und völlig überzogenen Forderungen und Ansprüche zu stellen in einem Land, das mich gnädigerweise beherbergt und mir Obdach, Essen, ein Bett und medizinische Versorgung gewährt.
Unfassbare Mentalität.
Normalerweise würde ich jetzt schreiben, dass nur Deutschland so dermaßen dämlich ist, was aber nicht stimmt, denn fast europaweit grassiert dieser Gutmenschen-Virus.",False,False
1095899267115162,"..die intelligenten Fachkräfte von Morgen, die Deutschland retten sollen...!? Deutschland....Quo vadis..???",False,False
857472380957853,"die kommen leider so alleine, die linken Frauen sollten sich da mal erkenntlich zeigen, dann könnte man diese abartige Scheiße evtl. eindämmen....nicht verhindern. Schützt Eure Töchter !",False,False
982640215107735,"Und dieses Dreckspack haben wir zu Hunderttausende ins Land geholt 
Deutsche bewaffnet euch",False,False
1065000050205084,"#Islam: The Religion of Genocide
http://www.savemysweden.com/islam-the-religion-of-genocide/",False,False
1010815048956918,"805 Personen gefällts!!!!!????? Daran erkennt man Pegida :) Unkultiviert, halbwissen und ganz einfach zu maipulieren!!! Der Ruf , Image von Pegida ist gerechtfertigt!  Dummheit ist sehr gefährlich-  3.REICH lässt grüssen.",False,False
856766231028468,"O-Ton SWR1 gerade in den Nachrichten: „In Dresden haben erneut mehrere Tausend Teilnehmer bei der Pegida demonstriert. Auf dem Schlossplatz haben auch wieder mehrere Tausende Pegidagegner demonstriert“. Kurz danach kam dann: „Rund 15000 Begeisterte verfolgten das Narrentreffen in Ulm, auch in Aalen zählte die Polizei auch hier etwa 15000 Teilnehmer. „  
So zählt unsere Presse, je nachdem wie es reinpasst !  Für wie dumm halten die uns ?  Macht weiter so.",False,False
1007172995987790,wieder die linke Antifa ....die nichts..... im Kopf außer Müll.,False,False
882071748497916,So ist es richtig Herr Stöcker sollen sie doch sehen wie die Uni zu Geld kommt. Ich würde Vorschlagen die Studiengebühren ordentlich zu erhöhen bis es richtig weh tut.,False,False
105,"Worterklärungen: |LBR| Vierling = 9,26 cdm |LBR| Imber = Ingwer |LBR| Lott = 16 g |LBR| Musgatnus = Muskatnuss |LBR| Nägl = Nelken",False,False
982647195107037,"Sagt jetzt bitte ein Gebet für unsere Jungs, die Polizisten, die versuchen es, Europa von diese Horde zu schützen. LG aus Ungarn.",False,False
1007170822654674,Die Leben bestimmt alle vom Staat und gehe nicht arbeiten. Die müsste man alle in einem Arbeitslager einsperren am besten in Bautzen.,False,False
1014,"Wie sagte es d. CDU heute in d. Tagesschau,Schulz sei ein ""Sozialpopulist"" 😂 Diese Schwachköpfe sollten sich m. d. Definition beschäftigen 😂",False,False
858374027534355,Achten Sie mal lieber darauf was die Assis von Antif-Trupps so bewegen Hr. Aidsch.,False,False
1057996380905451,Merkel u ihre Pläne !!!!! Scheiß Pläne sind das..überall wird das Geld verstreut und nichts passiert !!! Könnt kotzen !!,False,False
856745534363871,Wer hier der Presse glaubt kann auch der Frau Merkel glauben die nehmen sich beim Lügen nichts !,False,False
549,Geheimdienste sind staatlich bezahlte und subventionierte Klatsch &amp; Tratsch &amp; Intrigen Organisationen ohne Verantwortung für irgendwas,False,False
844,@MartinaRenner @dieLinke @GBA_b_BGH Es gibt wichtigeres wie z.B Asylantenterror!,False,False
876542335717524,"Ha ha,, Fachkräfte aus dem Ausland""und der ,,demografische Wandel"" ha ha,..... mehr Verarsche des Volkes geht nicht mehr. ha ha... Also, die Schwarzen in den Booten sind die Fachkrtäfte oder vieleicht sogar Schlüsselarbeitskräfte...Ha ha ... und der Demografische Wandel lässt sich durch Umvolkung aufhalten. ...haha,....Glauben die wirklich wir sind Blöde? ...He, gebt denen endlich andere Tabletten oder schickt sie zu einem anderen Psychiater",False,False
982736521764771,Und das sind traumatisierte Schutzsuchende die vor dem Krieg flüchten? Diese Kulturerweiterer bringen uns Krieg und Elend!,False,False
858319947539763,"Jürgen ich glaube du hast mich nicht richtig verstanden.
Ich hab gesagt ich wüsste nicht was man gegen IS machen könnte, ich habe nicht gesagt dass ich dort mit offenen Armen und BussiBussi hingehen will und dort jeden lieb haben mag.

Andi, naja, unsere (nicht gewollte) kapitalistische Weltanschauung wirkt sich zurzeit viel schlimmer aus als der IS.
Wieviele werden denn rund um die Uhr von dem Summen der Drohnen allein schon terrorisiert und Unschuldige dabei getötet?
Was ist mit der Knechtung des IWF's?
Die Armutmache und strengen Bedingungen die ganze Länder arm machen, die in der globalen Welt ja auch anders nicht wirklich können.
Mir tut das Leid was in Frankreich passiert ist und wenn es auf das Konto der IS-Ideologie geht muss ich dennoch sagen, dass das mit Frankreich nur ein kleine Sache war im Gegensatz zu den jahrelangen Drohneneinsatz wo viele viele Unschuldige draufgehen.

Ich empfehle nur das Gespräch mit Ken Jebsen und Daniele Ganser
(https://www.youtube.com/watch?v=CiBWNXEzRio)
Man drehe die Rollen mal um.
Man stelle sich vor Irak würde bei uns Drohnen rumfliegen lassen weil sich unter uns meinetwegen christliche Terroristen befänden.
Über dir summen die Drohnen und du musst Angst haben dass du vielleicht der nächste bist, denn deine Nachbarn hat's schon weggesprengt.
Tauscht doch mal die ganzen Situationen.
Hartz IV und Arbeitslosengeld I muss eingestellt werden, der IWF fordert das von uns sonst gibts gar nichts mehr.
Jetzt muss sich jeder selbst krankenversichern lassen usw. usw. ...
Außerdem bekommst du nun weniger Geld, nun gut..jetzt kann man sagen, hol ich mir Wasser vom FLuss, da spar ich Geld, aber moment, Nestle steht daneben und der Fluss ist eingezäunt.
Aber naja, 20 km. weiter ist auch noch ein See, oh aber der ist verseucht, weil eine andere Produktion dort sitzt und ihre Chemikalien in den Boden kippt....
und die Islamisten, das ganze Pack dahinten kaufen von Nestle und der anderen Produktionsfirma die Sachen während wir hier verrecken...solche Unmenschen.

So in etwa stell ich mir das leben dort vor, in Afrika, in Afghanistan...usw.",False,False
856756157696142,Sehen so Nazis aus??? Oder eher die ganz normale Bevölkerung ??,False,False
1065227536849002,Die Invasoren sollten lieber mal den Weg nach Hause finden.,False,False
454,"@xXxOPEXOBxXx @Maxe8888 Bei den Antifa Terroristen fällt mir nur eins ein, „ Der Dieb rannte aus dem Kaufhaus und schrie, haltet den Dieb“",False,False
1400,Umd ihr dummen sats huren klaut ist die widerliche viel bessere Wahrheit ueber euren schmarotzer dreck faul und dumm der sich durchziehen lassen wollte dumme widerliche sats nuttchen die klauen und jallern,True,True
856765477695210,"Ihr dankt den Bullen???
Dafür dass sie auf Befehl von oben die Bekanntgabe des wahren Mörders des Eritreers hinauszögerten um Pegida in Misskredit zu bringen und um die Gegendemonstranten zu motivieren und zu legitimieren? Und jetzt gesteht ihr eure eigene Hilflosigkeit ein, mit ein paar Zecken nicht klarzukommen?
 Aber schön von Nazis distanzieren,  die wir unsere Veranstaltungen selbst schützen können. 
Ihr Pegida ""Organisatoren"" seid ja soo erbärmlich.",False,True
1111388835566205,"Horscht zieht wieder mal - und wie erwartet - den Schwanz ein:

http://www.spiegel.de/politik/deutschland/fluechtlinge-bayern-verzichtet-vorerst-auf-verfassungsklage-a-1090310.html",False,False
713,Behindert wer an Genderfluid und so ne Scheiße glaubt,False,False
1107918365913252,Arbeitslager müssen wieder her!,False,False
982665751771848,"Ihr Ungarn seid die Einzigen Die noch bei Verstand sind,haltet durch!Die Türken habt ihr vor Jahrhunderten auch schon rausgeschmissen! LG aus dem Pegidaland",False,True
982645065107250,"Wie süß - die wollen doch nur spielen. Genau so wird auch Deutschland in wenigen Wochen aussehen, wenn die traumatisierten Kulturbereicherer nicht ihre Forderungen von einer eigenen Wohnung und einem Spitzenlohn fürs Nichtstun durchgesetzt kriegen.",False,False
1096054593766296,"Ich verstehe nicht,warum die Flüchtlinge so ein Gewese machen.Sie sind in Griechenland doch in Sicherheit. Wer will den solche Querulanten noch freiwillig aufnehmen.Wenn sie dann in D.sind ,machen sie das dann auch,wenn z.B.das Essen nicht schmeckt oder wenn sie im Zelt schlafen sollen? Und wer gibt den arabisch schreibenden Kindern in G. Plakate mit perfekten lateinischen Buchstaben in Englisch?",False,False
945890215449402,"Eh, ich wohne auch in München. Fast fühl ich mich persönlich beleidigt. Ich würde das Dreckspack am liebsten sofort wieder zurück schicken. Aber leider geht das nicht :(",False,False
1012242475480842,"Richtig wir müssen uns radikalisieren,die sollen uns fürchten lernen diese Bastarde.????",False,False
1012240445481045,"was will man von den Grünen , und ANTIFA, vollidioten den rwarten ?? 0 Bildung und die  Hälfte vergessen,",False,False
945351205503303,"Vor Gericht stellen die ganze linke Brut, Anklagen wegen Volksverhetzung,  Amtsanmaßung und Hochverrat . Staatsbürgerschaft aberkennen, ausweisen. Bevorzugt nach Afrika und Arabien ...  Dort können sie ihren Wohlfahrtsstaat aufbauen, falls man ihnen nicht vorher die Kehle durchschneidet ...",False,False
982743661764057,"Ramon De la Perez na selbst für den Fußball biste zu hohl.""Stellt euch gegen ffm"",was soll das heißen? Einer der linkesten Hools in Deutschland willste ""bekämpfen""? Nicht das ich was dagegen hätte,versuch mal.Und du Blöd,das Bildchen welches du gepostest hast,sieht in Echt so aus http://img1.faszination-fankurve.de/fotos/galerien/1442102665.jpg  Ehrlich,wenn Dummheit schreien könnte,man würde dich bis nach China hören.Du wurdest auch letzt mit deinem Kumpel beim Gedankenaustausch gefilmt https://www.youtube.com/watch?v=m1agaZinJHg",True,False
753,@ReneTruninger @watson_news Sauerstoffmangel kann zu geistiger Beeinträchtigungen führen...😃😃,False,False
485,#Yücel von mir aus kann er in der Türkei die Todesstrafe bekommen was redet Wallraff für ein Scheiß? |LBR| Yücel einer der größten deutschhasser. |LBR| #lanz,False,False
895025333869224,"Herr Giritli, wenn alle Türken arbeiten müssten, müsste vielen aus ""Ihren Vierteln"" heraus kommen und mit Deutschen vermehrt zusammenarbeiten. Der grösste Fehler der deutschen Politiker war es, Arbeitslosengeld bei den Gastarbeitern abzuziehen. Statt dessen hätte man sie nach Haus schicken sollen, wenn sie denn arbeitslos geworden wären. Dann hätten wir nur die Fleissigen in Deutschland behalten, das wären dann die gewesen, die sich hier auch selbstständig gemacht haben. Und dass früher Arbeitslosengeld, Arbeitslosenhilfe, dann Sozialhilfe und nun HARTZ-IV gezahlt wird, ist seit Jahrzehnten die Anziehungskraft für Deutschland. Denn warum findet ""Einheiraten"" immer nur Richtung Deutschland statt? Ich kenne noch Türken aus 1969, die haben Bauklötze gestaunt ob des Gehalts, freie Arztwahl ohne Kosten, Krankenhaus kostet auch nichts. Ja, das war früher. Heute hat man sich daran gewöhnt und fordert alle naselang was Anderes. Wieviel Türken leben auf Kosten der Allgemeinheit? Dafür habe ich noch nie irgendwas von Dank oder ähnliches gehört, nein, dafür hasst man uns noch, schlägt Deutsche zusammen, manchmal auch tot, schlägt und beklaut alte Frauen! Hätten sich, und das ist nunmal so, alle Moslems genauso integriert wie alle anderen Menschen aus der ganzen Welt, hätten wir hier keine Probleme. Die Mosleme, die ""hier angekommen"" sind, uns nicht als Kartoffeln pp. ansehen, die Deutschland als Heimatland ansehen, die müssten auf die Strasse gehen und gegen ihre Landsleute, die ""Juden ins Gas"" skandieren, aufstehen und fordern, wenn sie Deutschland und Deutsche nicht mögen, sollen sie doch in ihr Heimatland gehen. Aber da ist das Schweigen gross.",False,False
1096148273756928,"Nehmen ihre Kinder als Schutzschilder..
Was sind das nur für Kreaturen.",False,False
179,"Wenn wir den ""Schiffbrüchigen"" konsequent den Weitertransport nach |LBR| Europa verwehren, werden sie das den anderen per Handy melden.",False,False
528,@APatzwahl @VonSchwer @phoenix_de Da der Islam im Grunde eine Rassistische Ideologie ist kann sie kein Theologe sein. Eher eine verwirrte Deutsche die sich gerne Lumpen auf den Kopf legt und sich Sharia gemäß gern von ihrem Mann falsch vorhanden verprügeln lässt.,False,False
1098144503557305,"Die deutsche hette es sehr gut haben können ohne amerika und die EU,keine asylanten,genung arbeit und so weiter,aber durch die schädlinge etablierte Volksverräter werden die deutsche mißbraucht und ausgeraubt,wie die Ärsche der welt ausgenuzt",False,False
719,"@ndaktuell Typisch,Demokraten werden ausgewiesen und der Mob von Nafris darf bleiben!Armes Europa.",False,False
856,"Die ganze Welt schüttelt den Kopf oder lacht uns aus und dieses dumme Weib, Merkel, macht fleißig weiter !",False,False
882731625098595,wieder ein Asylschwein weniger was wir durchfüttern müssen,False,False
856855447686213,"Das ist so typisch. Diese Machohaltung ist doch bald nicht mehr zu ertragen. Die kleinen Jungen werden schon so machomässig erzogen. Das erlebe ich immer wieder z. B. beim Einkaufen. Rüpelhaft, schlechtes Benehmen und die Mütter stehen daneben und sagen nichts. Grrrrrrrrrr!",False,False
1064697370235352,Aber bestimmt kennt ihr Deppen nicht einmal den kategorischen Imperativ. Ahnung vom 2. Weltkrieg oder wie es dazu kam kann man hier wohl auch nich voraussetzen.... ihr wisst gar nicht was ihr tut...,False,False
1096065207098568,"Hat Griechenland kein Militär mehr oder was?
Was soll das anderes sein als das Brandschatzen und Marodieren von ausländischen Invasoren?

Hätte nicht jeder Staat hier die Aufgabe, diesen Eindringlingen das Recht der Verteidigung zuzuführen? !",False,False
856821317689626,Stimmt ! Die werden immer ausfallend..?? Dabei hat Sandra in der Walldorf-Schule etwas anderes gelernt. Also sei dein brav und tanze deinen Namen !!!,False,True
1685,"@IsmailFN_ Junge wer bist du, du kleiner Hund das du meine Mutter beleidigst brauchst du Respekt oder meine Eltern verdienen mehr als deine Familie nerv mal nicht du spast",True,True
1063237200381369,Hmmm... Syrien: Chaos. Afghanistan: Chaos. Senegal: Chaos. Der ganze Mittlere Osten: Chaos. Quer durch alle Zonen hindurch Chaos und die einzig Konstante ist denen ihre religiöse Versklavung und das Patriarchentum der Familienoberhäupter (die oftmals so zivilisiert sind wie...... Mir fällt kein Tier ein.....).... Aber das darf man nicht sagen!,False,False
960927587278998,"Rosa Weiss, ist doch hinlänglich bekannt, dass sich hinter diesen Organisationen der letzte ""Abschaum und arbeitsscheues Gesindel"" befindet und bei den Plattköpfen, in Berlin, hohe Anerkennung findet. Sollten sich die Zeiten ändern, wird man für diese Unproduktiven auch einen Arbeitsplatz bereitstellen, um das Bruttosozialprodukt zu steigern.",True,False
1010276485677441,"Aha MArion. Du wünscht Dir also das DDR Regime mit Mauer und Stacheldraht. Gott sei Dank haben solche Menschen wie Du hier null zu melden. Ab nach Russland, da hast Du Dein Terrorgrenzregime!",False,False
1010192659019157,"Und was sagen die Leute, die diese Terroristen kannten ???? DAS HÄTTE ICH DENEN NIE ZUGETRAUT. Und doch ist es passiert........daraus gibt es nur eine Schlussfolgerung......es kann von denen jeder sein.....und keinem sieht man es an. Daraus resultierend kann es nur eine Handlung geben.......GRENZEN DICHT. Aber unsere Blindfische in der Regierung merken den Schuß nicht. Sie riskieren lieber das Leben 100er Deutscher nur um nicht einen Invasor abzuweisen. Aber dafür haben wir sie nicht gewählt. Lieber 1000 unschuldige Invasoren abweisen, als auch nur ein deutsches Leben zu riskieren. ""....Sie waren junge Franzosen und Belgier mit arabischem Migrationshintergrund, zwischen 20 und 31 Jahre alt, wuchsen in den Vororten von Paris und Brüssel auf.""...""....und daraus lernen wir........auch wenn die heutigen Invasoren noch friedlich sind.......Ihre Brut ist höchste Gefahr",False,False
960976363940787,sau dumm sind die von PEGIDA...,True,False
982750708430019,"Bald müssen unsere Frauen Kopftücher tragen, und allen Katholiken  und Evangelischen werden die Gurgel durchgeschnitten.!!!  Lobby Merkel muss Weck!!!",False,False
960974070607683,"Wie sagt der Volker Mosblech da so schön?

Man hat hier unkontrolliert alles ran geholt und dadurch sind hier in Duisburg diese großen Probleme entstanden. Man durfte aber selbst die Probleme NICHT ansprechen, denn sonst wurde man direkt in die rechte Ecke gedrückt!
Ach wirklich? In die rechte Ecke gedrückt? Das sind ja mal Neuigkeiten!
Ich habe schon seit vielen Jahren das Gefühl, dass wenn die Menschen in Deutschland zu den Missständen in unserem Land ihrem Unmut Luft machen wollen, sie sofort als ´rechts´, ´braun` und ´nazi´ tituliert werden!
ABER nun beachte man mal den Bericht GANZ genau! Darin sind es nicht nur gebürtige Deutsche, die sich beklagen! NEIN, es sind auch Ausländer die schon lange in Deutschland leben, integriert sind und diese ´neuen´ Ausländer ebenfalls scheiße finden! 
Ist das nicht SEHR bezeichnend???

Hey, wenn sich nicht mal mehr unsere Ausländer abends auf die Straße trauen, weil dort neue Ausländer herumhocken und die Leute ausrauben, ja, was soll man denn da von unserer Ausländerpolitik noch halten?
https://www.youtube.com/watch?v=k1BZYQOZpQc",False,False
858033357568422,"Ich sag euch jetzt mal was, ich bin stinksauer!
Ich bin aus NRW und aus Beruflichen Gründen im Außendienst tätig. Zu 90% wird gemeckert und sich beschwert, mit der Begründung ich alleine kann doch nichts machen.
Jetzt haben wir endlich eine Bewegung und der Westen kriegt den Arsch nicht hoch.
Muss mir vom Türken sagen lassen, seid ihr doch selbst schuld, wir werden Deutschland übernehmen weil wir zusammenhalten.
Und damit wird er wohl Recht behalten.
Für mich ist der Westen zu Weicheiern und Feiglinge verkommen. Neue Männer braucht das Land.
Es tut mir Leid aber so empfinde ich es!",False,False
856799194358505,Das linke Gesochs schiebt schon wieder Frust.,False,False
267,"@jochen_rohrberg @ARDde Wer so aussieht der träumt davon , die sollte mal sich mal auf ihren Geisteszustand untersuchen lassen!",False,False
646,@RonaiVeromaus Ich schließe mich Gauland an....irgendwo in Anatolien entsorgen...!!,False,False
982666505105106,"Da gehört die Merkel inklusive ihrer Speichellecker rein geschickt! Saubere Söhne hast du dir da angelacht. Das war nur der Anfang. Es sind und bleiben Verbrecher, Aber gleich und gleich gesellt sich bekanntlich gerne!",False,True
827,@lawyerberlin Vielleicht sollte mal jemand der Deutschland Hassenden Partei B 90 die Grünen erklären was Subsidaerer Schutz bedeutet. Ich führe doch keine Menschen zusammen die dieses Land absehbar wieder verlassen müssen. Wer soll diesen Irrsinn den bezahlen? Die Grünen etwa.,False,False
1105441756160913,"toll! freut euch schon daruaf, das alle 3 Stunden zum Gebet gerufen wird - wer in der Nähe wohnt, wird auch nachts um 3 Uhr nicht mehr schlafen können - in der Türkei selbst erlebt !!!",False,False
886038731434551,"FRAU MERKER HERR GAUCKLER, wo ist jetzt ihr Aufschrei in Frankfurt werden Polizeiwachen angegriffen von Linken   SAntifa Idioten , dass muss der Staat wohl aushalten aber wegen einem umgehauenen Auto in Köln wird über Wochen über die Caoten der HOGESA berichtet. Hat der Bürgerkrieg schon begonnen???",False,False
